epiweek,location_name,location,state,hosp-value,hosp-weekly_rate,body_temperature,braun_thermoscan,break_a_fever,bronchitis,cold_and_flu,cold_or_flu,cold_versus_flu,do_i_have_the_flu,duration_of_flu,ear_thermometer,early_flu_symptoms,fever_cough,fever_reducer,fevers,flu,flu_and_pregnancy,flu_complications,flu_contagious,flu_contagious_period,flu_cough,flu_duration,flu_fever,flu_headache,flu_in_children,flu_incubation,flu_medicine,flu_or_cold,flu_remedies,flu_report,flu_test,flu_treatment,flu_treatments,flu_versus_cold,high_fever,how_long_contagious,how_long_does_flu_last,how_long_does_the_flu_last,how_long_does_the_flu_last_,how_long_is_flu_contagious,how_long_is_the_flu_contagious,how_to_get_rid_of_the_flu,how_to_reduce_a_fever,how_to_treat_flu,how_to_treat_the_flu,human_temperature,i_have_the_flu,incubation_period_for_flu,incubation_period_for_the_flu,influenza,influenza_a,influenza_a_and_b,influenza_incubation_period,influenza_symptoms,influenza_type_a,is_flu_contagious,is_the_flu_contagious,low_body,medicine_for_flu,medicine_for_the_flu,normal_body,normal_body_temperature,oscillococcinum,over_the_counter_flu_medicine,pneumonia,reduce_fever,signs_of_flu,signs_of_the_flu,sinus,sinus_infections,symptoms_of_bronchitis,symptoms_of_flu,symptoms_of_pneumonia,symptoms_of_the_flu,taking_temperature,the_flu,the_flu_virus,thermoscan,treating_the_flu,treatment_for_flu,tussin,tussionex,type_a_influenza,upper_respiratory,walking_pneumonia,weather_march,what_to_do_if_you_have_the_flu,issue,lag,num_ili,num_patients,num_providers,num_age_0,num_age_1,num_age_2,num_age_3,num_age_4,num_age_5,wili,ili,season
202319,Oklahoma,40,OK,15,0.37488135,22,0,0,29,30,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,55,0,0,0,0,0,0,2,0,0,0,0,0,0,0,32,13,0,0,202439,72,221,17721,35,,,,,,,1.24711,1.24711,2022/2023
202320,Oklahoma,40,OK,23,0.57481807,13,0,0,31,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,49,0,0,0,0,0,0,2,0,0,0,0,0,0,0,34,0,0,0,202439,71,209,21026,35,,,,,,,0.994007,0.994007,2022/2023
202321,Oklahoma,40,OK,20,0.4998418,20,0,0,25,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,19,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,202439,70,176,20122,33,,,,,,,0.874665,0.874665,offseason
202322,Oklahoma,40,OK,12,0.29990508,20,0,0,30,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202439,69,149,19394,34,,,,,,,0.768279,0.768279,offseason
202323,Oklahoma,40,OK,10,0.2499209,26,0,0,27,0,0,0,0,0,0,0,100,0,0,4,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,45,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,42,0,202439,68,75,17709,30,,,,,,,0.423513,0.423513,offseason
202324,Oklahoma,40,OK,15,0.37488135,21,0,0,33,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,47,0,0,0,0,0,0,2,0,0,0,0,0,0,0,33,0,0,0,202439,67,88,14127,32,,,,,,,0.622921,0.622921,offseason
202325,Oklahoma,40,OK,9,0.22492881,0,0,0,27,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,42,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,202439,66,69,19311,30,,,,,,,0.357309,0.357309,offseason
202326,Oklahoma,40,OK,13,0.32489717,18,0,0,21,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,44,0,0,0,0,0,0,2,0,0,0,0,0,0,0,39,0,0,0,202439,65,58,17632,30,,,,,,,0.328947,0.328947,offseason
202327,Oklahoma,40,OK,12,0.29990508,0,0,0,25,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202439,64,65,17273,31,,,,,,,0.37631,0.37631,offseason
202328,Oklahoma,40,OK,8,0.19993672,20,0,0,24,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,202439,63,82,18035,31,,,,,,,0.454671,0.454671,offseason
202329,Oklahoma,40,OK,13,0.32489717,23,0,0,20,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,37,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,202439,62,75,18813,30,,,,,,,0.398661,0.398661,offseason
202330,Oklahoma,40,OK,14,0.34988926,19,0,0,20,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,43,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,202439,61,91,18755,30,,,,,,,0.485204,0.485204,offseason
202331,Oklahoma,40,OK,6,0.14995254,18,0,0,23,27,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,36,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,202439,60,80,18831,30,,,,,,,0.424831,0.424831,offseason
202332,Oklahoma,40,OK,11,0.27491299,0,0,0,22,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202439,59,143,18252,30,,,,,,,0.783476,0.783476,offseason
202333,Oklahoma,40,OK,21,0.52483389,24,0,0,23,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,40,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,202439,58,72,14299,27,,,,,,,0.503532,0.503532,offseason
202334,Oklahoma,40,OK,13,0.32489717,37,0,0,18,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,18,0,24,0,0,0,49,0,0,0,0,0,0,3,0,0,0,0,0,0,0,44,0,0,0,202439,57,118,19489,29,,,,,,,0.60547,0.60547,offseason
202335,Oklahoma,40,OK,16,0.39987344,20,0,0,28,36,0,0,0,0,0,0,0,0,76,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,50,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,202439,56,132,10773,28,,,,,,,1.22529,1.22529,offseason
202336,Oklahoma,40,OK,16,0.39987344,41,0,0,47,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,53,0,0,0,0,0,0,4,0,0,0,0,0,0,0,50,0,0,0,202439,55,159,13313,22,,,,,,,1.19432,1.19432,offseason
202337,Oklahoma,40,OK,16,0.39987344,26,0,0,32,23,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,54,0,0,0,0,0,0,5,0,0,0,0,0,0,0,35,0,0,0,202439,54,213,15668,31,,,,,,,1.35946,1.35946,offseason
202338,Oklahoma,40,OK,17,0.42486553,32,0,0,38,26,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,49,0,0,0,0,0,0,4,0,0,0,0,0,0,0,34,0,0,0,202439,53,245,19855,31,,,,,,,1.23395,1.23395,offseason
202339,Oklahoma,40,OK,26,0.64979434,27,0,0,36,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,50,0,0,0,0,0,0,7,0,0,0,0,0,0,0,40,0,0,0,202439,52,245,14850,31,,,,,,,1.64983,1.64983,offseason
202340,Oklahoma,40,OK,15,0.37488135,21,0,0,49,27,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,15,0,0,90,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,50,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,202446,58,170,18987,31,,,,,,,0.895349,0.895349,2023/2024
202341,Oklahoma,40,OK,39,0.97469151,19,0,0,40,33,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,55,0,0,0,0,0,0,6,0,0,0,0,0,0,0,39,0,0,0,202446,57,199,22872,32,,,,,,,0.870059,0.870059,2023/2024
202342,Oklahoma,40,OK,22,0.54982598,18,0,0,35,33,0,0,0,0,0,0,0,0,0,13,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,58,0,0,43,0,0,0,10,0,0,0,0,0,0,0,48,0,0,0,202446,56,278,22364,37,,,,,,,1.24307,1.24307,2023/2024
202343,Oklahoma,40,OK,10,0.2499209,21,0,0,52,29,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,51,0,0,0,0,0,0,9,0,0,0,0,0,0,0,45,0,0,0,202446,55,334,23361,39,,,,,,,1.42973,1.42973,2023/2024
202344,Oklahoma,40,OK,18,0.44985762,24,0,0,45,50,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,26,0,0,0,34,0,0,0,62,0,0,0,0,0,0,9,0,0,0,0,0,0,0,59,0,0,0,202446,54,325,17151,36,,,,,,,1.89493,1.89493,2023/2024
202345,Oklahoma,40,OK,34,0.84973106,29,0,0,48,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,59,0,0,35,0,0,0,8,0,0,0,0,0,0,0,48,0,0,0,202446,53,373,20961,35,,,,,,,1.7795,1.7795,2023/2024
202346,Oklahoma,40,OK,37,0.92470733,23,0,0,57,24,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,62,0,0,0,0,0,0,9,0,0,0,0,0,0,0,60,0,0,0,202446,52,252,19463,26,,,,,,,1.29476,1.29476,2023/2024
202347,Oklahoma,40,OK,34,0.84973106,16,0,0,49,30,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,72,0,0,0,0,0,0,6,0,0,0,0,0,0,0,56,0,0,0,202446,51,425,21258,39,,,,,,,1.99925,1.99925,2023/2024
202348,Oklahoma,40,OK,71,1.77443839,27,0,0,59,40,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,100,0,0,0,0,0,0,0,0,0,64,0,0,0,72,0,0,0,0,0,0,9,0,0,0,0,0,0,0,66,18,0,0,202446,50,472,17952,36,,,,,,,2.62923,2.62923,2023/2024
202349,Oklahoma,40,OK,61,1.52451749,30,0,0,58,30,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,69,0,0,0,0,0,0,9,0,0,0,0,0,0,0,60,0,0,0,202446,49,556,21735,36,,,,,,,2.55809,2.55809,2023/2024
202350,Oklahoma,40,OK,85,2.12432765,19,0,0,62,37,0,0,0,0,0,0,0,0,0,13,0,100,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,41,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,79,0,0,0,0,0,0,11,0,0,0,0,0,0,0,43,0,0,0,202446,48,616,21745,37,,,,,,,2.83284,2.83284,2023/2024
202351,Oklahoma,40,OK,158,3.948750221,28,0,0,68,49,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,36,0,0,0,0,0,0,0,0,0,0,0,22,0,47,0,0,0,88,0,0,0,0,0,0,13,0,0,0,0,0,0,0,53,19,0,0,202446,47,424,19747,31,,,,,,,2.14716,2.14716,2023/2024
202352,Oklahoma,40,OK,137,3.42391633,31,0,0,69,62,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,83,0,0,0,0,0,0,17,0,0,0,0,0,0,0,79,19,0,0,202446,46,487,18831,31,,,,,,,2.58616,2.58616,2023/2024
202401,Oklahoma,40,OK,174,4.348623661,22,0,0,61,64,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,87,0,0,0,0,0,0,14,0,0,0,0,0,0,0,68,24,0,0,202446,45,787,21583,36,,,,,,,3.64639,3.64639,2023/2024
202402,Oklahoma,40,OK,214,5.348307261,36,0,0,54,42,0,0,0,0,0,0,0,0,75,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,21,0,44,0,0,0,68,0,0,0,0,0,0,14,0,0,0,0,0,0,0,69,16,0,0,202446,44,335,14012,30,,,,,,,2.39081,2.39081,2023/2024
202403,Oklahoma,40,OK,253,6.322998771,30,0,0,44,32,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,68,0,0,0,0,0,0,17,0,0,0,0,0,0,0,55,0,0,0,202446,43,399,18614,35,,,,,,,2.14355,2.14355,2023/2024
202404,Oklahoma,40,OK,346,8.647263141,31,0,0,53,46,0,0,0,0,0,0,0,0,96,20,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,52,0,0,41,41,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,46,25,0,48,0,0,0,66,0,0,0,0,0,0,21,0,0,0,0,0,0,0,53,13,0,0,202446,42,914,24179,45,,,,,,,3.78014,3.78014,2023/2024
202405,Oklahoma,40,OK,421,10.52166989,36,0,0,43,69,0,0,0,0,0,0,0,0,0,29,0,0,59,0,0,0,0,0,0,0,43,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,45,0,0,0,0,0,0,0,0,0,0,0,19,0,41,0,0,0,63,0,0,42,0,0,0,27,0,0,0,0,0,0,0,75,0,0,0,202446,41,1440,26192,41,,,,,,,5.49786,5.49786,2023/2024
202406,Oklahoma,40,OK,469,11.72129021,19,0,0,49,40,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,61,0,0,46,46,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,78,0,0,0,0,0,0,26,0,0,0,0,0,0,0,57,0,0,0,202446,40,1439,24514,44,,,,,,,5.87012,5.87012,2023/2024
202407,Oklahoma,40,OK,391,9.771907191,34,0,0,41,43,0,0,0,0,0,0,0,0,0,22,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,0,0,0,0,0,62,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,66,0,0,0,0,0,0,25,0,0,0,0,0,0,0,41,0,0,0,202446,39,1184,21076,41,,,,,,,5.61776,5.61776,2023/2024
202408,Oklahoma,40,OK,170,4.248655301,20,0,0,46,33,0,0,0,0,0,0,0,0,0,20,0,0,36,0,0,0,0,0,0,0,0,0,0,0,33,0,100,0,50,0,0,0,0,0,0,0,0,0,100,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,80,0,0,0,0,0,0,19,0,0,0,0,0,0,0,46,0,0,100,202446,38,1111,22718,43,,,,,,,4.8904,4.8904,2023/2024
202409,Oklahoma,40,OK,179,4.473584111,29,0,0,36,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,0,0,0,0,0,0,0,0,0,0,17,32,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,67,0,0,0,0,0,0,19,0,0,0,0,0,0,0,40,16,51,0,202446,37,1041,24960,42,,,,,,,4.17067,4.17067,2023/2024
202410,Oklahoma,40,OK,181,4.523568291,36,0,0,43,29,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,100,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,70,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,86,0,202446,36,1051,23729,44,,,,,,,4.42918,4.42918,2023/2024
202411,Oklahoma,40,OK,139,3.47390051,22,0,0,34,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,60,0,0,0,0,0,0,13,0,0,0,0,0,0,0,54,0,0,0,202446,35,788,24353,43,,,,,,,3.23574,3.23574,2023/2024
202412,Oklahoma,40,OK,94,2.34925646,0,0,0,37,30,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,57,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,202446,34,580,21655,42,,,,,,,2.67837,2.67837,2023/2024
202413,Oklahoma,40,OK,91,2.27428019,26,0,0,35,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,62,0,0,0,0,0,0,7,0,0,0,0,0,0,0,54,0,0,0,202446,33,605,28058,47,,,,,,,2.15625,2.15625,2023/2024
202414,Oklahoma,40,OK,63,1.57450167,19,0,0,28,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,50,0,0,0,0,0,0,7,0,0,0,0,0,0,0,38,0,0,0,202446,32,413,23209,55,,,,,,,1.77948,1.77948,2023/2024
202415,Oklahoma,40,OK,36,0.89971524,24,0,0,31,28,0,0,91,0,0,0,0,0,0,7,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,59,0,0,0,0,0,0,5,0,0,0,0,0,0,0,32,0,0,0,202446,31,549,25380,40,,,,,,,2.16312,2.16312,2023/2024
202416,Oklahoma,40,OK,31,0.77475479,19,0,0,32,0,0,0,0,0,76,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,60,0,87,0,0,0,0,5,0,0,0,0,0,0,0,41,0,0,0,202446,30,459,25168,40,,,,,,,1.82374,1.82374,2023/2024
202417,Oklahoma,40,OK,31,0.77475479,32,0,0,25,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,55,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,18,0,0,202446,29,338,21446,40,,,,,,,1.57605,1.57605,2023/2024
202206,Oregon,41,OR,2,0.047184668,26,0,0,28,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,60,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,58,0,202339,85,476,36166,88,,,,,,,1.31615,1.31615,2021/2022
202207,Oregon,41,OR,5,0.11796167,12,0,0,29,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,49,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,100,0,202339,84,312,35885,88,,,,,,,0.869444,0.869444,2021/2022
202208,Oregon,41,OR,4,0.094369336,18,0,0,18,0,0,0,0,0,0,0,0,0,39,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,56,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,78,0,202339,83,271,35440,88,,,,,,,0.764673,0.764673,2021/2022
202209,Oregon,41,OR,2,0.047184668,8,0,0,26,0,0,0,0,0,0,0,0,0,0,6,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,54,68,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,72,0,202339,82,291,36250,86,,,,,,,0.802759,0.802759,2021/2022
202210,Oregon,41,OR,7,0.165146337,16,0,0,33,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,54,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,74,0,202339,81,362,35995,88,,,,,,,1.0057,1.0057,2021/2022
202211,Oregon,41,OR,18,0.42466201,12,0,0,38,35,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,63,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,202339,80,309,36112,78,,,,,,,0.855671,0.855671,2021/2022
